URL_ID,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
27369.2,0.11538896288896289,0.11538896288896289,0.45863356017202156,68,0.400999375390381,113.01764705882354,23.544117647058822,642,1601,1.6289818863210495,7,5.283572767020612
37990.6,0.27325487012987015,0.27325487012987015,0.42491206709956714,9,0.3128205128205128,16.26666666666667,21.666666666666668,61,195,1.3948717948717948,3,4.661538461538462
50459.2,0.1936226851851852,0.1936226851851852,0.536238425925926,61,0.36555891238670696,58.91147540983607,16.278688524590162,363,993,1.5327291037260826,5,5.049345417925478
31525.4,0.07622287691732134,0.07622287691732134,0.4140623203956537,80,0.4071470415934388,119.335,21.3375,695,1707,1.5729349736379614,10,5.256590509666081
13977.0,0.10389209862570851,0.10389209862570851,0.37306221270138795,74,0.38095238095238093,85.0972972972973,16.743243243243242,472,1239,1.5980629539951574,7,5.1759483454398705
28754.6,0.10522032925258733,0.10522032925258733,0.42616701100572074,59,0.3713572023313905,66.94237288135594,20.35593220338983,446,1201,1.507910074937552,4,5.070774354704413
39837.8,0.06413482834994465,0.06413482834994465,0.43600658062867365,40,0.3305785123966942,68.89,27.225,360,1089,1.500459136822773,12,4.842056932966024
42608.6,0.05916069710712567,0.05916069710712567,0.46500592661306944,52,0.4198841698841699,77.56923076923078,19.923076923076923,435,1036,1.6322393822393821,0,5.420849420849421
43532.2,0.055118301238990905,0.055118301238990905,0.3846937353833905,56,0.4044059795436664,88.67857142857144,22.696428571428573,514,1271,1.6066089693154997,8,5.172305271439811
49073.8,0.13463349713349712,0.13463349713349712,0.37925514800514815,62,0.3955386289445049,132.25806451612902,29.64516129032258,727,1838,1.5952121871599565,4,5.314472252448313
52768.2,0.056099663299663295,0.056099663299663295,0.4468902356902356,42,0.48602794411177647,108.34285714285714,23.857142857142858,487,1002,1.8293413173652695,1,5.961077844311378
45379.4,0.06616743471582179,0.06616743471582179,0.4365006217540779,79,0.41249354672173466,131.80759493670888,24.518987341772153,799,1937,1.5730511099638615,13,5.343830665978317
32449.0,0.019572268708174752,0.019572268708174752,0.46124592037343715,84,0.36936936936936937,108.05714285714288,21.142857142857142,656,1776,1.5692567567567568,12,5.113175675675675
51844.6,0.13296498373421445,0.13296498373421445,0.4552009545352741,72,0.43478260869565216,135.3111111111111,24.27777777777778,760,1748,1.6407322654462242,0,5.4033180778032035
26907.4,0.260170857511283,0.260170857511283,0.5110389610389614,17,0.33263598326359833,41.247058823529414,28.11764705882353,159,478,1.5376569037656904,8,4.815899581589958
10744.4,0.11893904276647636,0.11893904276647636,0.44730149152715526,59,0.37920489296636084,85.66779661016949,22.16949152542373,496,1308,1.5818042813455657,31,5.170489296636085
34296.2,0.10960267701647014,0.10960267701647014,0.43117604617604605,118,0.32843936922240347,119.03389830508475,15.584745762711865,604,1839,1.5388798259923873,5,5.024469820554649
34758.0,0.15716541967987066,0.15716541967987066,0.4280191933949162,89,0.39457320520067835,115.95056179775281,19.876404494382022,698,1769,1.5720746184284906,6,5.212549462973431
35219.8,0.09475304998032269,0.09475304998032269,0.4424435980685981,47,0.38940520446096655,67.55744680851065,22.893617021276597,419,1076,1.54182156133829,6,5.139405204460966
3355.6,0.10091685488424619,0.10091685488424619,0.30928336156597025,50,0.48134328358208955,97.376,21.44,516,1072,1.7229477611940298,1,5.726679104477612
15362.4,0.1761308203991131,0.1761308203991131,0.5311677753141167,22,0.4396887159533074,47.345454545454544,23.363636363636363,226,514,1.698443579766537,0,5.562256809338521
42146.8,0.04362853371376099,0.04362853371376099,0.3261895743145744,50,0.4299332697807436,71.592,20.98,451,1049,1.5548141086749285,1,5.371782650142993
41223.2,0.0,0.0,0.0,1,0.125,3.2,8.0,1,8,1.25,0,4.25
20904.0,0.12596268810554526,0.12596268810554526,0.3756125884697314,25,0.47596153846153844,61.584,24.96,297,624,1.7451923076923077,1,5.5993589743589745
3817.4,0.18295522451404805,0.18295522451404805,0.5121269220975102,96,0.43317972350230416,142.43333333333334,18.083333333333332,752,1736,1.672811059907834,6,5.472350230414746
25983.8,0.17849927849927852,0.17849927849927852,0.47281052281052294,67,0.30829596412556054,40.92537313432836,13.313432835820896,275,892,1.4484304932735426,1,4.698430493273543
19980.4,0.13788998357963875,0.13788998357963875,0.4362889983579638,17,0.34190231362467866,27.552941176470586,22.88235294117647,133,389,1.5089974293059125,1,5.131105398457583
23674.8,0.050444275112642455,0.050444275112642455,0.39726201519568866,31,0.3970315398886827,46.954838709677425,17.387096774193548,214,539,1.6252319109461966,11,5.202226345083488
15824.2,0.1319136539136539,0.1319136539136539,0.5021214461214459,8,0.33003300330033003,184.10000000000002,227.25,600,1818,1.5126512651265127,18,4.815181518151816
14900.6,0.0,0.0,0.0,1,0.125,3.2,8.0,1,8,1.25,0,4.25
35681.6,0.028941798941798946,0.028941798941798946,0.4176384998443821,79,0.42992741485203795,144.66835443037974,22.670886075949365,770,1791,1.690675600223339,1,5.420993858179788
49997.4,0.025510091453800066,0.025510091453800066,0.44738095238095243,79,0.4339975093399751,116.13164556962028,20.329113924050635,697,1606,1.6394769613947695,7,5.37359900373599
12129.8,0.19017686550737403,0.19017686550737403,0.5664366057671143,36,0.3510204081632653,43.366666666666674,20.416666666666668,258,735,1.5006802721088435,1,4.964625850340136
44917.6,0.06827476150392814,0.06827476150392814,0.4795216550424884,25,0.22460496613995484,39.776,35.44,199,886,1.3408577878103838,50,4.336343115124153
24598.4,0.08824155360468211,0.08824155360468211,0.40256850226123964,74,0.43212016175621026,156.55675675675676,23.39189189189189,748,1731,1.705950317735413,21,5.503755054881571
47226.6,0.094775336956188,0.094775336956188,0.4746399148526805,65,0.271260086902545,74.71384615384616,24.784615384615385,437,1611,1.3966480446927374,52,4.558038485412787
4741.0,0.012347826086956516,0.012347826086956516,0.5654848484848484,51,0.47224926971762415,98.85490196078432,20.137254901960784,485,1027,1.7692307692307692,12,5.72541382667965
30140.0,0.03621179219981615,0.03621179219981615,0.448654346319017,67,0.33753148614609574,94.28059701492538,23.70149253731343,536,1588,1.5031486146095718,8,4.905541561712846
50921.0,0.07779734389903879,0.07779734389903879,0.43244460341917956,33,0.4298245614035088,51.09090909090909,20.727272727272727,294,684,1.6198830409356726,1,5.478070175438597
9820.8,0.14062977994227993,0.14062977994227993,0.48363782467532457,83,0.34777376654632974,100.80963855421687,20.02409638554217,578,1662,1.532490974729242,23,4.914560770156438
22289.4,0.05008615288220553,0.05008615288220553,0.48135964912280715,55,0.3370233702337023,45.11272727272728,14.781818181818181,274,813,1.4920049200492005,27,4.9126691266912665
29678.2,0.07263869992441419,0.07263869992441419,0.5635668934240364,72,0.35428571428571426,55.83333333333334,14.583333333333334,372,1050,1.497142857142857,11,4.962857142857143
6126.4,0.0913095238095238,0.0913095238095238,0.5600793650793651,24,0.41114982578397213,49.56666666666667,23.916666666666668,236,574,1.6655052264808363,1,5.419860627177701
36143.4,0.090408891033891,0.090408891033891,0.44031424281424264,49,0.39487179487179486,69.15918367346939,19.897959183673468,385,975,1.5876923076923077,4,5.166153846153846
37067.0,0.07701032059727714,0.07701032059727714,0.432465963987703,38,0.3637184115523466,82.46315789473685,29.157894736842106,403,1108,1.5992779783393503,13,5.04783393501805
18595.0,0.15593822843822838,0.15593822843822838,0.4100283050283051,32,0.3678474114441417,56.375,22.9375,270,734,1.5667574931880108,4,5.091280653950954
40299.6,0.10216666666666667,0.10216666666666667,0.423047619047619,25,0.4760705289672544,43.952,15.88,189,397,1.748110831234257,1,5.750629722921914
5202.8,0.021238471673254287,0.021238471673254287,0.5182971014492754,29,0.3685446009389671,33.07586206896552,14.689655172413794,157,426,1.596244131455399,6,5.140845070422535
321.0,0.11180051566080978,0.11180051566080978,0.6157037815126051,25,0.43610223642172524,60.416,25.04,273,626,1.7140575079872205,3,5.522364217252396
23213.0,0.09398727844482561,0.09398727844482561,0.3951243567753001,69,0.46706586826347307,105.57681159420291,16.942028985507246,546,1169,1.7912745936698033,0,5.805816937553464
25522.0,0.0640521978021978,0.0640521978021978,0.39527930402930406,69,0.3635743519781719,82.49855072463768,21.246376811594203,533,1466,1.4965893587994543,29,4.994542974079127
12591.6,0.16784277669233422,0.16784277669233422,0.5305761470584479,86,0.3619575253924284,143.27441860465117,25.186046511627907,784,2166,1.5997229916897506,9,5.051246537396122
17209.6,0.09166796166796166,0.09166796166796166,0.3912768712768713,13,0.42424242424242425,36.55384615384616,25.384615384615383,140,330,1.709090909090909,2,5.503030303030303
46764.8,0.02910643299352978,0.02910643299352978,0.3307033002839456,96,0.4149628252788104,155.36666666666667,22.416666666666668,893,2152,1.628717472118959,1,5.343866171003717
33834.4,0.0,0.0,0.0,1,0.125,3.2,8.0,1,8,1.25,0,4.25
47688.4,0.07181054675917688,0.07181054675917688,0.433382405265967,98,0.40360046457607435,106.62857142857143,17.571428571428573,695,1722,1.5557491289198606,10,5.139372822299651
19056.8,0.1879759074259075,0.1879759074259075,0.47841376956376985,92,0.330082135523614,133.6695652173913,21.17391304347826,643,1948,1.568788501026694,15,5.003593429158111
31063.6,0.06364806364806361,0.06364806364806361,0.3976110226110225,40,0.4526404023470243,90.73,29.825,540,1193,1.6789606035205364,1,5.528080469404862
14438.8,0.14755515318015325,0.14755515318015325,0.40120962370962354,79,0.32842848734549734,100.60253164556963,21.50632911392405,558,1699,1.568569746909947,26,4.988816951147734
30601.8,0.06652211336421861,0.06652211336421861,0.4100396874081084,27,0.4226267880364109,56.99259259259259,28.48148148148148,325,769,1.6306892067620287,1,5.309492847854356
123.0,0.13603354978354973,0.13603354978354973,0.43728021978021986,87,0.4602985074626866,112.50114942528735,19.25287356321839,771,1675,1.644179104477612,3,5.713432835820895
8897.2,0.07469251007613077,0.07469251007613077,0.43359613375130607,71,0.3438818565400844,84.0112676056338,20.028169014084508,489,1422,1.5175808720112518,8,5.0042194092827
13515.2,0.1209134401424121,0.1209134401424121,0.423287919245863,55,0.44139650872817954,105.14909090909092,21.87272727272727,531,1203,1.7364921030756442,10,5.624272651704073
43070.4,0.0,0.0,0.0,1,0.125,3.2,8.0,1,8,1.25,0,4.25
44455.8,-0.01497857845202978,-0.01497857845202978,0.3716315493749122,94,0.3917075831969449,129.8,19.5,718,1833,1.6099290780141844,8,5.153300600109111
33372.6,0.0,0.0,0.0,1,0.125,3.2,8.0,1,8,1.25,0,4.25
31987.2,0.04960279082619508,0.04960279082619508,0.3315663503163504,249,0.35510791366906475,143.98232931726906,13.95582329317269,1234,3475,1.4092086330935252,2,5.008920863309353
46303.0,0.07287296037296037,0.07287296037296037,0.4607517482517482,21,0.4653179190751445,36.990476190476194,16.476190476190474,161,346,1.7630057803468209,1,5.604046242774566
48150.2,0.10556532033231064,0.10556532033231064,0.4353972015039979,78,0.39911797133406834,112.90256410256411,23.256410256410255,724,1814,1.551819184123484,21,5.128996692392502
5664.6,0.15149287452207155,0.15149287452207155,0.402737805584521,64,0.38461538461538464,86.69375000000001,21.734375,535,1391,1.5794392523364487,8,5.12508986340762
39376.0,0.055696616716616715,0.055696616716616715,0.3913326540126538,53,0.42515500442869797,97.72075471698113,21.30188679245283,480,1129,1.6731620903454385,3,5.368467670504872
38914.2,0.05635348643823219,0.05635348643823219,0.40532889897296676,34,0.391304347826087,43.976470588235294,18.941176470588236,252,644,1.545031055900621,6,5.1770186335403725
24136.6,0.03834140726997871,0.03834140726997871,0.4785533051604483,50,0.3681267474370923,74.584,21.46,395,1073,1.5862068965517242,8,4.934762348555452
6588.2,0.07579020013802623,0.07579020013802623,0.43256038647342987,40,0.34258373205741627,59.25,26.125,358,1045,1.508133971291866,12,4.9330143540669855
43994.0,0.0319966530383197,0.0319966530383197,0.4734675875821709,74,0.3638676844783715,95.29729729729729,21.243243243243242,572,1572,1.5375318066157762,4,4.967557251908397
432.0,0.1397062416141364,0.1397062416141364,0.38562365509733926,59,0.4766881028938907,97.63389830508476,21.084745762711865,593,1244,1.6631832797427653,13,5.628617363344051
29216.4,0.10186831875607386,0.10186831875607386,0.35501479812704323,94,0.4055363321799308,113.34893617021277,15.372340425531915,586,1445,1.6941176470588235,13,5.359169550173011
21827.6,0.04419642857142858,0.04419642857142858,0.273859126984127,10,0.43529411764705883,20.0,17.0,74,170,1.7941176470588236,3,5.529411764705882
